VariableCode,RegionCode,YearCode,AggValue
rgdpna,ISL,2011,13255.93554687500000000
rgdpna,ISL,2012,13427.79101562500000000
rgdpna,ISL,2013,13982.87500000000000000
rgdpna,ISL,2014,14274.08691406250000000
rgdpna,ISL,2015,14951.95996093750000000
rgdpna,ISL,2016,15942.83300781250000000
rgdpna,ISL,2017,16667.59179687500000000
rgdpna,ISL,2018,17303.36328125000000000
rgdpna,ISL,2019,17635.35937500000000000
rgdpna,ISR,1950,7024.43310546875000000
rgdpna,ISR,1951,9140.33300781250000000
rgdpna,ISR,1952,9542.82617187500000000
rgdpna,ISR,1953,9404.52441406250000000
rgdpna,ISR,1954,11229.04687500000000000
rgdpna,ISR,1955,12761.59472656250000000
rgdpna,ISR,1956,13899.92578125000000000
rgdpna,ISR,1957,15128.68457031250000000
rgdpna,ISR,1958,16236.87207031250000000
rgdpna,ISR,1959,18307.26367187500000000
rgdpna,ISR,1960,19516.09765625000000000
rgdpna,ISR,1961,21642.86523437500000000
rgdpna,ISR,1962,23804.12695312500000000
rgdpna,ISR,1963,26312.58007812500000000
rgdpna,ISR,1964,28923.53710937500000000
rgdpna,ISR,1965,28556.81640625000000000
rgdpna,ISR,1966,31243.26367187500000000
rgdpna,ISR,1967,31555.96289062500000000
rgdpna,ISR,1968,32283.21875000000000000
rgdpna,ISR,1969,37246.11328125000000000
rgdpna,ISR,1970,41983.30468750000000000
rgdpna,ISR,1971,46580.92968750000000000
rgdpna,ISR,1972,52238.91015625000000000
rgdpna,ISR,1973,55157.73828125000000000
rgdpna,ISR,1974,58729.83984375000000000
rgdpna,ISR,1975,60634.33984375000000000
rgdpna,ISR,1976,60829.89062500000000000
rgdpna,ISR,1977,61459.66015625000000000
rgdpna,ISR,1978,64873.80078125000000000
rgdpna,ISR,1979,68901.04687500000000000
rgdpna,ISR,1980,70051.99218750000000000
rgdpna,ISR,1981,73792.71875000000000000
rgdpna,ISR,1982,75329.45312500000000000
rgdpna,ISR,1983,77859.85156250000000000
rgdpna,ISR,1984,78586.45312500000000000
rgdpna,ISR,1985,81758.93750000000000000
rgdpna,ISR,1986,85184.75781250000000000
rgdpna,ISR,1987,91266.70312500000000000
rgdpna,ISR,1988,93922.57031250000000000
rgdpna,ISR,1989,94462.39062500000000000
rgdpna,ISR,1990,101372.50000000000000000
rgdpna,ISR,1991,109204.65625000000000000
rgdpna,ISR,1992,117678.14062500000000000
rgdpna,ISR,1993,122522.65625000000000000
rgdpna,ISR,1994,131623.45312500000000000
rgdpna,ISR,1995,143104.78125000000000000
rgdpna,ISR,1996,150280.82812500000000000
rgdpna,ISR,1997,156379.96875000000000000
rgdpna,ISR,1998,162985.93750000000000000
rgdpna,ISR,1999,168889.39062500000000000
rgdpna,ISR,2000,183827.60937500000000000
rgdpna,ISR,2001,184118.14062500000000000
rgdpna,ISR,2002,183793.70312500000000000
rgdpna,ISR,2003,185823.59375000000000000
rgdpna,ISR,2004,194923.79687500000000000
rgdpna,ISR,2005,203000.82812500000000000
rgdpna,ISR,2006,214731.28125000000000000
rgdpna,ISR,2007,227750.67187500000000000
rgdpna,ISR,2008,235344.90625000000000000
rgdpna,ISR,2009,237757.92187500000000000
rgdpna,ISR,2010,251015.48437500000000000
rgdpna,ISR,2011,263261.78125000000000000
rgdpna,ISR,2012,269500.96875000000000000
rgdpna,ISR,2013,281006.71875000000000000
rgdpna,ISR,2014,291623.31250000000000000
rgdpna,ISR,2015,298366.18750000000000000
rgdpna,ISR,2016,310246.90625000000000000
rgdpna,ISR,2017,321337.18750000000000000
rgdpna,ISR,2018,332395.00000000000000000
rgdpna,ISR,2019,344039.43750000000000000
rgdpna,ITA,1950,340576.96875000000000000
rgdpna,ITA,1951,370354.81250000000000000
rgdpna,ITA,1952,386296.18750000000000000
rgdpna,ITA,1953,410109.09375000000000000
rgdpna,ITA,1954,426902.21875000000000000
rgdpna,ITA,1955,449737.53125000000000000
rgdpna,ITA,1956,468255.37500000000000000
rgdpna,ITA,1957,486049.81250000000000000
rgdpna,ITA,1958,508851.15625000000000000
rgdpna,ITA,1959,542033.06250000000000000
rgdpna,ITA,1960,586620.43750000000000000
rgdpna,ITA,1961,635370.00000000000000000
rgdpna,ITA,1962,674369.75000000000000000
rgdpna,ITA,1963,711744.43750000000000000
rgdpna,ITA,1964,731244.25000000000000000
rgdpna,ITA,1965,755619.12500000000000000
rgdpna,ITA,1966,801118.75000000000000000
rgdpna,ITA,1967,857993.31250000000000000
rgdpna,ITA,1968,914867.93750000000000000
rgdpna,ITA,1969,970117.43750000000000000
rgdpna,ITA,1970,1091991.50000000000000000
rgdpna,ITA,1971,1111845.12500000000000000
rgdpna,ITA,1972,1152877.62500000000000000
rgdpna,ITA,1973,1235030.12500000000000000
rgdpna,ITA,1974,1302958.37500000000000000
rgdpna,ITA,1975,1275724.62500000000000000
rgdpna,ITA,1976,1366624.87500000000000000
rgdpna,ITA,1977,1401617.25000000000000000
rgdpna,ITA,1978,1447031.62500000000000000
rgdpna,ITA,1979,1533262.50000000000000000
rgdpna,ITA,1980,1585853.62500000000000000
rgdpna,ITA,1981,1599241.87500000000000000
rgdpna,ITA,1982,1605856.25000000000000000
rgdpna,ITA,1983,1624631.87500000000000000
rgdpna,ITA,1984,1677040.00000000000000000
rgdpna,ITA,1985,1723965.00000000000000000
rgdpna,ITA,1986,1773270.00000000000000000
rgdpna,ITA,1987,1829872.00000000000000000
rgdpna,ITA,1988,1906623.75000000000000000
rgdpna,ITA,1989,1971227.50000000000000000
rgdpna,ITA,1990,2011688.62500000000000000
rgdpna,ITA,1991,2042542.62500000000000000
rgdpna,ITA,1992,2058330.37500000000000000
rgdpna,ITA,1993,2040047.87500000000000000
rgdpna,ITA,1994,2083947.37500000000000000
rgdpna,ITA,1995,2142860.00000000000000000
rgdpna,ITA,1996,2170005.25000000000000000
rgdpna,ITA,1997,2209721.00000000000000000
rgdpna,ITA,1998,2249730.75000000000000000
rgdpna,ITA,1999,2286305.00000000000000000
rgdpna,ITA,2000,2372886.25000000000000000
rgdpna,ITA,2001,2419190.25000000000000000
rgdpna,ITA,2002,2425333.50000000000000000
rgdpna,ITA,2003,2428695.75000000000000000
rgdpna,ITA,2004,2463270.50000000000000000
rgdpna,ITA,2005,2483416.50000000000000000
rgdpna,ITA,2006,2527885.50000000000000000
rgdpna,ITA,2007,2565477.00000000000000000
rgdpna,ITA,2008,2540796.50000000000000000
rgdpna,ITA,2009,2406618.75000000000000000
rgdpna,ITA,2010,2447851.25000000000000000
rgdpna,ITA,2011,2465165.75000000000000000
rgdpna,ITA,2012,2391681.50000000000000000
rgdpna,ITA,2013,2347649.00000000000000000
rgdpna,ITA,2014,2347542.25000000000000000
rgdpna,ITA,2015,2365813.25000000000000000
rgdpna,ITA,2016,2396414.25000000000000000
rgdpna,ITA,2017,2436383.25000000000000000
rgdpna,ITA,2018,2459384.75000000000000000
rgdpna,ITA,2019,2467813.50000000000000000
rgdpna,JAM,1953,5948.61572265625000000
rgdpna,JAM,1954,6615.99023437500000000
rgdpna,JAM,1955,7268.43701171875000000
rgdpna,JAM,1956,8026.47753906250000000
rgdpna,JAM,1957,9052.14453125000000000
rgdpna,JAM,1958,9283.74902343750000000
rgdpna,JAM,1959,9585.25878906250000000
rgdpna,JAM,1960,10154.51953125000000000
rgdpna,JAM,1961,10618.63769531250000000
rgdpna,JAM,1962,10852.43652343750000000
rgdpna,JAM,1963,11612.50781250000000000
rgdpna,JAM,1964,12311.96093750000000000
rgdpna,JAM,1965,12813.95996093750000000
rgdpna,JAM,1966,13013.35156250000000000
rgdpna,JAM,1967,13116.05175781250000000
rgdpna,JAM,1968,13352.15722656250000000
rgdpna,JAM,1969,13872.84765625000000000
rgdpna,JAM,1970,15760.53808593750000000
rgdpna,JAM,1971,16235.90234375000000000
rgdpna,JAM,1972,17721.91796875000000000
rgdpna,JAM,1973,17948.01562500000000000
rgdpna,JAM,1974,17250.54882812500000000
rgdpna,JAM,1975,17197.81640625000000000
rgdpna,JAM,1976,16087.30175781250000000
rgdpna,JAM,1977,15704.61230468750000000
rgdpna,JAM,1978,15790.09960937500000000
rgdpna,JAM,1979,15499.28808593750000000
rgdpna,JAM,1980,14611.67285156250000000
rgdpna,JAM,1981,14985.57421875000000000
rgdpna,JAM,1982,15169.32812500000000000
rgdpna,JAM,1983,15516.06445312500000000
rgdpna,JAM,1984,15383.44140625000000000
rgdpna,JAM,1985,14669.19628906250000000
rgdpna,JAM,1986,14916.06738281250000000
rgdpna,JAM,1987,16067.74414062500000000
rgdpna,JAM,1988,16531.33398437500000000
rgdpna,JAM,1989,17661.85937500000000000
rgdpna,JAM,1990,18625.86523437500000000
rgdpna,JAM,1991,18788.67773437500000000
rgdpna,JAM,1992,20729.72460937500000000
rgdpna,JAM,1993,21137.55664062500000000
rgdpna,JAM,1994,21326.09765625000000000
rgdpna,JAM,1995,21545.60351562500000000
rgdpna,JAM,1996,21613.19531250000000000
rgdpna,JAM,1997,21400.45703125000000000
rgdpna,JAM,1998,21137.99609375000000000
rgdpna,JAM,1999,21346.99804687500000000
rgdpna,JAM,2000,21494.58984375000000000
rgdpna,JAM,2001,21769.89843750000000000
rgdpna,JAM,2002,21916.81835937500000000
rgdpna,JAM,2003,22720.35937500000000000
rgdpna,JAM,2004,23021.13867187500000000
rgdpna,JAM,2005,23226.90039062500000000
rgdpna,JAM,2006,23900.25585937500000000
rgdpna,JAM,2007,24245.42382812500000000
rgdpna,JAM,2008,24048.62695312500000000
rgdpna,JAM,2009,23003.61718750000000000
rgdpna,JAM,2010,22668.43945312500000000
rgdpna,JAM,2011,23060.67382812500000000
rgdpna,JAM,2012,22919.17187500000000000
rgdpna,JAM,2013,23037.82421875000000000
rgdpna,JAM,2014,23196.74414062500000000
rgdpna,JAM,2015,23410.50000000000000000
rgdpna,JAM,2016,23732.44726562500000000
rgdpna,JAM,2017,23969.08789062500000000
rgdpna,JAM,2018,24422.08789062500000000
rgdpna,JAM,2019,24640.00195312500000000
rgdpna,JOR,1954,4318.26562500000000000
rgdpna,JOR,1955,3606.73681640625000000
rgdpna,JOR,1956,5054.70166015625000000
rgdpna,JOR,1957,5200.10693359375000000
rgdpna,JOR,1958,5876.92138671875000000
rgdpna,JOR,1959,6940.02050781250000000
rgdpna,JOR,1960,7354.44873046875000000
rgdpna,JOR,1961,8647.08886718750000000
rgdpna,JOR,1962,8841.77539062500000000
rgdpna,JOR,1963,9418.19628906250000000
rgdpna,JOR,1964,10817.57031250000000000
rgdpna,JOR,1965,12049.69042968750000000
rgdpna,JOR,1966,12394.27246093750000000
rgdpna,JOR,1967,13913.17480468750000000
rgdpna,JOR,1968,13841.95703125000000000
rgdpna,JOR,1969,14992.08203125000000000
rgdpna,JOR,1970,13095.86718750000000000
rgdpna,JOR,1971,13217.25097656250000000
rgdpna,JOR,1972,13972.52246093750000000
rgdpna,JOR,1973,13048.66406250000000000
rgdpna,JOR,1974,13048.66406250000000000
rgdpna,JOR,1975,12940.76757812500000000
rgdpna,JOR,1976,14768.25488281250000000
rgdpna,JOR,1977,15993.78613281250000000
rgdpna,JOR,1978,18341.60351562500000000
rgdpna,JOR,1979,22157.18945312500000000
rgdpna,JOR,1980,24635.43750000000000000
rgdpna,JOR,1981,28867.49218750000000000
rgdpna,JOR,1982,30895.70312500000000000
rgdpna,JOR,1983,30209.89843750000000000
rgdpna,JOR,1984,31506.41601562500000000
rgdpna,JOR,1985,30653.55078125000000000
rgdpna,JOR,1986,32340.91796875000000000
rgdpna,JOR,1987,33092.28515625000000000
rgdpna,JOR,1988,33576.15234375000000000
rgdpna,JOR,1989,29973.69335937500000000
rgdpna,JOR,1990,29890.99414062500000000
rgdpna,JOR,1991,30371.79882812500000000
rgdpna,JOR,1992,34730.08593750000000000
rgdpna,JOR,1993,36286.07421875000000000
rgdpna,JOR,1994,38095.57421875000000000
rgdpna,JOR,1995,40452.28906250000000000
rgdpna,JOR,1996,41294.97265625000000000
rgdpna,JOR,1997,42663.31640625000000000
rgdpna,JOR,1998,43948.37500000000000000
rgdpna,JOR,1999,45438.06250000000000000
rgdpna,JOR,2000,47367.21093750000000000
rgdpna,JOR,2001,49863.41796875000000000
rgdpna,JOR,2002,52747.42187500000000000
rgdpna,JOR,2003,54942.60937500000000000
rgdpna,JOR,2004,59649.65234375000000000
rgdpna,JOR,2005,64509.07812500000000000
rgdpna,JOR,2006,69729.77343750000000000
rgdpna,JOR,2007,75430.96093750000000000
rgdpna,JOR,2008,80877.40625000000000000
rgdpna,JOR,2009,84940.92968750000000000
rgdpna,JOR,2010,86906.81250000000000000
rgdpna,JOR,2011,89284.48437500000000000
rgdpna,JOR,2012,91454.46875000000000000
rgdpna,JOR,2013,93842.88281250000000000
rgdpna,JOR,2014,97019.08593750000000000
rgdpna,JOR,2015,99439.72656250000000000
rgdpna,JOR,2016,101423.50000000000000000
rgdpna,JOR,2017,103539.78125000000000000
rgdpna,JOR,2018,105541.46875000000000000
rgdpna,JOR,2019,107604.02343750000000000
rgdpna,JPN,1950,272826.00000000000000000
rgdpna,JPN,1951,297234.68750000000000000
rgdpna,JPN,1952,333982.59375000000000000
rgdpna,JPN,1953,356372.46875000000000000
rgdpna,JPN,1954,374102.46875000000000000
rgdpna,JPN,1955,400389.43750000000000000
rgdpna,JPN,1956,430393.71875000000000000
rgdpna,JPN,1957,464033.28125000000000000
rgdpna,JPN,1958,492858.71875000000000000
rgdpna,JPN,1959,539262.25000000000000000
rgdpna,JPN,1960,609689.93750000000000000
rgdpna,JPN,1961,681957.37500000000000000
rgdpna,JPN,1962,740583.06250000000000000
rgdpna,JPN,1963,805660.87500000000000000
rgdpna,JPN,1964,895779.37500000000000000
rgdpna,JPN,1965,946597.12500000000000000
rgdpna,JPN,1966,1043608.37500000000000000
rgdpna,JPN,1967,1159281.12500000000000000
rgdpna,JPN,1968,1297339.12500000000000000
rgdpna,JPN,1969,1452412.00000000000000000
rgdpna,JPN,1970,1601754.12500000000000000
rgdpna,JPN,1971,1677020.37500000000000000
rgdpna,JPN,1972,1818117.37500000000000000
rgdpna,JPN,1973,1964159.37500000000000000
rgdpna,JPN,1974,1940093.62500000000000000
rgdpna,JPN,1975,2000073.12500000000000000
rgdpna,JPN,1976,2079575.75000000000000000
rgdpna,JPN,1977,2170876.25000000000000000
rgdpna,JPN,1978,2285323.50000000000000000
rgdpna,JPN,1979,2410651.75000000000000000
rgdpna,JPN,1980,2478574.00000000000000000
rgdpna,JPN,1981,2582905.50000000000000000
rgdpna,JPN,1982,2668463.00000000000000000
rgdpna,JPN,1983,2762474.25000000000000000
rgdpna,JPN,1984,2886840.50000000000000000
rgdpna,JPN,1985,3037920.00000000000000000
rgdpna,JPN,1986,3138977.25000000000000000
rgdpna,JPN,1987,3287471.75000000000000000
rgdpna,JPN,1988,3510527.50000000000000000
rgdpna,JPN,1989,3681070.00000000000000000
rgdpna,JPN,1990,3861174.75000000000000000
rgdpna,JPN,1991,3993129.75000000000000000
rgdpna,JPN,1992,4026994.25000000000000000
rgdpna,JPN,1993,4006137.75000000000000000
rgdpna,JPN,1994,4045921.50000000000000000
rgdpna,JPN,1995,4156866.50000000000000000
rgdpna,JPN,1996,4285729.00000000000000000
rgdpna,JPN,1997,4331845.50000000000000000
rgdpna,JPN,1998,4282964.00000000000000000
rgdpna,JPN,1999,4272173.00000000000000000
rgdpna,JPN,2000,4390924.00000000000000000
rgdpna,JPN,2001,4408766.00000000000000000
rgdpna,JPN,2002,4413968.00000000000000000
rgdpna,JPN,2003,4481423.00000000000000000
rgdpna,JPN,2004,4580224.50000000000000000
rgdpna,JPN,2005,4656378.50000000000000000
rgdpna,JPN,2006,4722499.50000000000000000
rgdpna,JPN,2007,4800618.50000000000000000
rgdpna,JPN,2008,4748122.00000000000000000
rgdpna,JPN,2009,4490944.00000000000000000
rgdpna,JPN,2010,4679192.50000000000000000
rgdpna,JPN,2011,4673791.50000000000000000
rgdpna,JPN,2012,4743669.00000000000000000
rgdpna,JPN,2013,4838555.00000000000000000
rgdpna,JPN,2014,4856686.00000000000000000
rgdpna,JPN,2015,4916079.50000000000000000
rgdpna,JPN,2016,4941739.00000000000000000
rgdpna,JPN,2017,5048890.00000000000000000
rgdpna,JPN,2018,5065208.50000000000000000
rgdpna,JPN,2019,5099254.00000000000000000
rgdpna,KAZ,1990,231616.95312500000000000
rgdpna,KAZ,1991,206243.39062500000000000
rgdpna,KAZ,1992,195273.20312500000000000
rgdpna,KAZ,1993,177234.56250000000000000
rgdpna,KAZ,1994,154957.26562500000000000
rgdpna,KAZ,1995,142183.17187500000000000
rgdpna,KAZ,1996,142894.07812500000000000
rgdpna,KAZ,1997,145323.28125000000000000
rgdpna,KAZ,1998,142562.14062500000000000
rgdpna,KAZ,1999,146411.32812500000000000
rgdpna,KAZ,2000,160759.64062500000000000
rgdpna,KAZ,2001,182462.18750000000000000
rgdpna,KAZ,2002,200343.46875000000000000
rgdpna,KAZ,2003,218975.42187500000000000
rgdpna,KAZ,2004,239997.06250000000000000
rgdpna,KAZ,2005,263276.78125000000000000
rgdpna,KAZ,2006,291447.40625000000000000
rgdpna,KAZ,2007,317386.18750000000000000
rgdpna,KAZ,2008,327859.93750000000000000
rgdpna,KAZ,2009,331794.25000000000000000
rgdpna,KAZ,2010,356015.21875000000000000
rgdpna,KAZ,2011,382360.37500000000000000
rgdpna,KAZ,2012,400713.65625000000000000
rgdpna,KAZ,2013,424756.50000000000000000
rgdpna,KAZ,2014,442596.28125000000000000
rgdpna,KAZ,2015,447907.40625000000000000
rgdpna,KAZ,2016,452834.37500000000000000
rgdpna,KAZ,2017,471400.59375000000000000
rgdpna,KAZ,2018,490728.03125000000000000
rgdpna,KAZ,2019,512810.75000000000000000
rgdpna,KEN,1950,15031.77343750000000000
rgdpna,KEN,1951,17652.56445312500000000
rgdpna,KEN,1952,16638.66210937500000000
rgdpna,KEN,1953,15906.29589843750000000
rgdpna,KEN,1954,17228.76562500000000000
rgdpna,KEN,1955,18246.72851562500000000
rgdpna,KEN,1956,19189.49609375000000000
rgdpna,KEN,1957,20056.69726562500000000
rgdpna,KEN,1958,20121.48046875000000000
rgdpna,KEN,1959,19473.24023437500000000
rgdpna,KEN,1960,21083.46093750000000000
rgdpna,KEN,1961,20329.98046875000000000
rgdpna,KEN,1962,22007.64257812500000000
rgdpna,KEN,1963,22959.09375000000000000
rgdpna,KEN,1964,24327.49023437500000000
rgdpna,KEN,1965,25509.05468750000000000
rgdpna,KEN,1966,28544.39843750000000000
rgdpna,KEN,1967,29753.95703125000000000
rgdpna,KEN,1968,29746.81640625000000000
rgdpna,KEN,1969,31642.67382812500000000
rgdpna,KEN,1970,29967.78125000000000000
rgdpna,KEN,1971,31915.97656250000000000
rgdpna,KEN,1972,33520.37109375000000000
rgdpna,KEN,1973,35264.46484375000000000
rgdpna,KEN,1974,36993.26953125000000000
rgdpna,KEN,1975,36855.57812500000000000
rgdpna,KEN,1976,38339.59375000000000000
rgdpna,KEN,1977,41858.38671875000000000
rgdpna,KEN,1978,45621.97656250000000000
rgdpna,KEN,1979,47335.47265625000000000
rgdpna,KEN,1980,49982.22265625000000000
rgdpna,KEN,1981,51864.00781250000000000
rgdpna,KEN,1982,53776.40625000000000000
rgdpna,KEN,1983,54510.76171875000000000
rgdpna,KEN,1984,55474.60546875000000000
rgdpna,KEN,1985,57845.97265625000000000
rgdpna,KEN,1986,61992.02734375000000000
rgdpna,KEN,1987,65663.82031250000000000
rgdpna,KEN,1988,69733.38281250000000000
rgdpna,KEN,1989,73007.39843750000000000
rgdpna,KEN,1990,76082.51562500000000000
rgdpna,KEN,1991,77153.45312500000000000
rgdpna,KEN,1992,76541.48437500000000000
rgdpna,KEN,1993,76816.87500000000000000
rgdpna,KEN,1994,78836.35937500000000000
rgdpna,KEN,1995,82309.26562500000000000
rgdpna,KEN,1996,85720.96093750000000000
rgdpna,KEN,1997,85952.68750000000000000
rgdpna,KEN,1998,88836.96093750000000000
rgdpna,KEN,1999,90706.68750000000000000
rgdpna,KEN,2000,91158.07812500000000000
rgdpna,KEN,2001,95230.25781250000000000
rgdpna,KEN,2002,95774.75000000000000000
rgdpna,KEN,2003,98557.25000000000000000
rgdpna,KEN,2004,103587.23437500000000000
rgdpna,KEN,2005,109711.61718750000000000
rgdpna,KEN,2006,116651.80468750000000000
rgdpna,KEN,2007,124643.35937500000000000
rgdpna,KEN,2008,124933.11718750000000000
rgdpna,KEN,2009,129064.49218750000000000
rgdpna,KEN,2010,139905.82812500000000000
rgdpna,KEN,2011,148456.31250000000000000
rgdpna,KEN,2012,155218.43750000000000000
rgdpna,KEN,2013,164356.25000000000000000
rgdpna,KEN,2014,173154.04687500000000000
rgdpna,KEN,2015,183063.21875000000000000
rgdpna,KEN,2016,193825.40625000000000000
rgdpna,KEN,2017,203140.07812500000000000
rgdpna,KEN,2018,215975.40625000000000000
rgdpna,KEN,2019,227564.06250000000000000
rgdpna,KGZ,1990,27052.65820312500000000
rgdpna,KGZ,1991,24903.61523437500000000
rgdpna,KGZ,1992,21457.49218750000000000
rgdpna,KGZ,1993,18140.31054687500000000
rgdpna,KGZ,1994,14496.79980468750000000
rgdpna,KGZ,1995,13710.51855468750000000
rgdpna,KGZ,1996,14681.84082031250000000
rgdpna,KGZ,1997,16137.58300781250000000
rgdpna,KGZ,1998,16479.99414062500000000
rgdpna,KGZ,1999,17082.46875000000000000
rgdpna,KGZ,2000,18012.32617187500000000
rgdpna,KGZ,2001,18971.86523437500000000
rgdpna,KGZ,2002,18968.57812500000000000
rgdpna,KGZ,2003,20302.12695312500000000
rgdpna,KGZ,2004,21728.71093750000000000
rgdpna,KGZ,2005,21690.57421875000000000
rgdpna,KGZ,2006,22363.60937500000000000
rgdpna,KGZ,2007,24274.10351562500000000
rgdpna,KGZ,2008,26313.52148437500000000
rgdpna,KGZ,2009,27073.00781250000000000
rgdpna,KGZ,2010,26945.33984375000000000
rgdpna,KGZ,2011,28550.27929687500000000
rgdpna,KGZ,2012,28525.11328125000000000
rgdpna,KGZ,2013,31638.79101562500000000
rgdpna,KGZ,2014,32911.94921875000000000
rgdpna,KGZ,2015,34187.55859375000000000
rgdpna,KGZ,2016,35669.88281250000000000
rgdpna,KGZ,2017,37360.60937500000000000
rgdpna,KGZ,2018,38764.59375000000000000
rgdpna,KGZ,2019,40511.76562500000000000
rgdpna,KHM,1970,11572.15917968750000000
rgdpna,KHM,1971,10994.04785156250000000
rgdpna,KHM,1972,10396.32324218750000000
rgdpna,KHM,1973,8426.83593750000000000
rgdpna,KHM,1974,7985.86425781250000000
rgdpna,KHM,1975,7878.09326171875000000
rgdpna,KHM,1976,7878.09277343750000000
rgdpna,KHM,1977,6721.87304687500000000
rgdpna,KHM,1978,6721.87207031250000000
rgdpna,KHM,1979,5859.55273437500000000
rgdpna,KHM,1980,5527.40966796875000000
rgdpna,KHM,1981,5529.68066406250000000
rgdpna,KHM,1982,5529.68115234375000000
rgdpna,KHM,1983,5774.83349609375000000
rgdpna,KHM,1984,6059.65332031250000000
rgdpna,KHM,1985,6342.64990234375000000
rgdpna,KHM,1986,6583.72314453125000000
rgdpna,KHM,1987,8001.29785156250000000
rgdpna,KHM,1988,9296.95312500000000000
rgdpna,KHM,1989,9272.89648437500000000
rgdpna,KHM,1990,9380.47949218750000000
rgdpna,KHM,1991,10092.14453125000000000
rgdpna,KHM,1992,10801.61621093750000000
rgdpna,KHM,1993,11243.57226562500000000
rgdpna,KHM,1994,12106.55078125000000000
rgdpna,KHM,1995,12823.48144531250000000
rgdpna,KHM,1996,13413.38378906250000000
rgdpna,KHM,1997,14167.18945312500000000
rgdpna,KHM,1998,14876.82812500000000000
rgdpna,KHM,1999,16648.62109375000000000
rgdpna,KHM,2000,18108.28515625000000000
rgdpna,KHM,2001,19583.75781250000000000
rgdpna,KHM,2002,20872.18945312500000000
rgdpna,KHM,2003,22647.57421875000000000
rgdpna,KHM,2004,24989.50976562500000000
rgdpna,KHM,2005,28300.59570312500000000
rgdpna,KHM,2006,31348.85546875000000000
rgdpna,KHM,2007,34550.38671875000000000
rgdpna,KHM,2008,36862.35546875000000000
rgdpna,KHM,2009,36894.37500000000000000
rgdpna,KHM,2010,39094.35546875000000000
rgdpna,KHM,2011,41858.17968750000000000
rgdpna,KHM,2012,44919.41796875000000000
rgdpna,KHM,2013,48255.96875000000000000
rgdpna,KHM,2014,51668.37890625000000000
rgdpna,KHM,2015,55303.88671875000000000
rgdpna,KHM,2016,59110.16015625000000000
rgdpna,KHM,2017,63252.04687500000000000
rgdpna,KHM,2018,68094.16406250000000000
rgdpna,KHM,2019,72751.43750000000000000
rgdpna,KNA,1970,171.80343627929700000
rgdpna,KNA,1971,182.81646728515600000
rgdpna,KNA,1972,191.62690734863300000
rgdpna,KNA,1973,199.33602905273400000
rgdpna,KNA,1974,210.34906005859400000
rgdpna,KNA,1975,215.85559082031300000
rgdpna,KNA,1976,229.07124328613300000
rgdpna,KNA,1977,243.38818359375000000
rgdpna,KNA,1978,252.90443420410200000
rgdpna,KNA,1979,272.11929321289100000
rgdpna,KNA,1980,295.08651733398400000
rgdpna,KNA,1981,299.65121459960900000
rgdpna,KNA,1982,301.29251098632800000
rgdpna,KNA,1983,304.86798095703100000
rgdpna,KNA,1984,331.89697265625000000
rgdpna,KNA,1985,360.27438354492200000
rgdpna,KNA,1986,399.38937377929700000
rgdpna,KNA,1987,425.55078125000000000
rgdpna,KNA,1988,464.80944824218800000
rgdpna,KNA,1989,490.27999877929700000
rgdpna,KNA,1990,514.19219970703100000
rgdpna,KNA,1991,504.60409545898400000
rgdpna,KNA,1992,526.14556884765600000
rgdpna,KNA,1993,561.93365478515600000
rgdpna,KNA,1994,591.72583007812500000
rgdpna,KNA,1995,623.57928466796900000
rgdpna,KNA,1996,660.01403808593800000
rgdpna,KNA,1997,705.05316162109400000
rgdpna,KNA,1998,701.62139892578100000
rgdpna,KNA,1999,724.21276855468800000
rgdpna,KNA,2000,796.51855468750000000
rgdpna,KNA,2001,838.80560302734400000
rgdpna,KNA,2002,850.28369140625000000
rgdpna,KNA,2003,816.83868408203100000
rgdpna,KNA,2004,849.48242187500000000
rgdpna,KNA,2005,932.16094970703100000
rgdpna,KNA,2006,961.52209472656300000
rgdpna,KNA,2007,967.30255126953100000
rgdpna,KNA,2008,1026.50549316406000000
rgdpna,KNA,2009,984.95904541015600000
rgdpna,KNA,2010,978.95739746093800000
rgdpna,KNA,2011,996.85711669921900000
rgdpna,KNA,2012,974.64697265625000000
rgdpna,KNA,2013,1027.11889648438000000
rgdpna,KNA,2014,1091.67138671875000000
rgdpna,KNA,2015,1102.95605468750000000
rgdpna,KNA,2016,1134.12963867188000000
rgdpna,KNA,2017,1111.70410156250000000
rgdpna,KNA,2018,1144.20959472656000000
rgdpna,KNA,2019,1172.88000488281000000
rgdpna,KOR,1953,30879.11132812500000000
rgdpna,KOR,1954,31565.85742187500000000
rgdpna,KOR,1955,34146.87890625000000000
rgdpna,KOR,1956,35722.21093750000000000
rgdpna,KOR,1957,38104.24609375000000000
rgdpna,KOR,1958,39433.22265625000000000
rgdpna,KOR,1959,40132.10546875000000000
rgdpna,KOR,1960,40605.22265625000000000
rgdpna,KOR,1961,42436.44140625000000000
rgdpna,KOR,1962,43422.45703125000000000
rgdpna,KOR,1963,46805.88671875000000000
rgdpna,KOR,1964,50504.91015625000000000
rgdpna,KOR,1965,53033.91406250000000000
rgdpna,KOR,1966,59084.42578125000000000
rgdpna,KOR,1967,62375.58593750000000000
rgdpna,KOR,1968,69001.64843750000000000
rgdpna,KOR,1969,78887.69531250000000000
rgdpna,KOR,1970,85524.22656250000000000
rgdpna,KOR,1971,94543.19531250000000000
rgdpna,KOR,1972,101363.89062500000000000
